Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
654, 2762, m, 2757, f, 2213, m, 2217, f, 2762 2441 2433 2437 2220 2217 2213 2171 2173 2174 6986 2265 2608 2267 2757 , m2762 f2441 f2433 (f2437) f2220 f2217 m2213 m2171 f2173 m2174 (f6986) f2265 f2608 m2267 f2757 , MMMDDHFMFMDDSD, 2757 2762, 2213 2217, G1, 2, G0, 4, 6, 8
655, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2264 2726 2172 2171 2213 2217 2220 2436 2433 2441 3069 , m2758 m2267 f2608 m2264 (f2726) m2172 m2171 m2213 f2217 f2220 (m2436) f2433 f2441 f3069 , FMFMSSSWMFDDD, 2758 3069, 2213 2217, G1, 3, G-1, 2, 8, 5
656, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2264 2726 2172 2171 2213 2217 2220 2437 2433 2441 3069 , m2758 m2267 f2608 m2264 (f2726) m2172 m2171 m2213 f2217 f2220 (f2437) f2433 f2441 f3069 , FMFMSSSWMMDDD, 2758 3069, 2213 2217, G1, 3, G-1, 2, 8, 5
657, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2265 6985 2174 2173 2171 2213 2217 2220 2436 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 f2173 m2171 m2213 f2217 f2220 (m2436) f2433 f2441 f3069 , FMMFSDSSWMFDDD, 2758 3069, 2213 2217, G0, 4, G-1, 2, 9, 5
658, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2265 6985 2174 2173 2171 2213 2217 2220 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 f2173 m2171 m2213 f2217 f2220 (f2437) f2433 f2441 f3069 , FMMFSDSSWMMDDD, 2758 3069, 2213 2217, G0, 4, G-1, 2, 9, 5
659, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2265 6986 2174 2173 2171 2213 2217 2220 2436 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 f2173 m2171 m2213 f2217 f2220 (m2436) f2433 f2441 f3069 , FMMMSDSSWMFDDD, 2758 3069, 2213 2217, G0, 4, G-1, 2, 9, 5
660, 2758, m, 3069, f, 2213, m, 2217, f, 2758 2267 2608 2265 6986 2174 2173 2171 2213 2217 2220 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 f2173 m2171 m2213 f2217 f2220 (f2437) f2433 f2441 f3069 , FMMMSDSSWMMDDD, 2758 3069, 2213 2217, G0, 4, G-1, 2, 9, 5
661, 2213, m, 2217, f, 2805, m, 2803, f, 2213 2171 2172 2726 2264 2739 2805 2803 2527 2526 2607 2605 2219 2217 , m2213 m2171 m2172 (f2726) m2264 f2739 m2805 f2803 m2527 f2526 (m2607) f2605 m2219 f2217 , FFMSDSWFMFDSD, 2213 2217, 2803 2805, G0, 3, G0, 3, 7, 6
662, 2213, m, 2217, f, 2805, m, 2803, f, 2213 2171 2172 2726 2264 2739 2805 2803 2527 2526 6117 2605 2219 2217 , m2213 m2171 m2172 (f2726) m2264 f2739 m2805 f2803 m2527 f2526 (f6117) f2605 m2219 f2217 , FFMSDSWFMMDSD, 2213 2217, 2803 2805, G0, 3, G0, 3, 7, 6
663, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2193 2194 2207 2319 2317 2314 2222 2218 , m2214 f2193 (m2194) m2207 f2319 m2317 (m2314) f2222 f2218 , MFSDHFDD, 2214 2218, 2317 2319, G0, 2, G-1, 1, 5, 3
664, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2193 2194 2207 2319 2317 2315 2222 2218 , m2214 f2193 (m2194) m2207 f2319 m2317 (f2315) f2222 f2218 , MFSDHMDD, 2214 2218, 2317 2319, G0, 2, G-1, 1, 5, 3
665, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2193 2195 2207 2319 2317 2314 2222 2218 , m2214 f2193 (f2195) m2207 f2319 m2317 (m2314) f2222 f2218 , MMSDHFDD, 2214 2218, 2317 2319, G0, 2, G-1, 1, 5, 3
666, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2193 2195 2207 2319 2317 2315 2222 2218 , m2214 f2193 (f2195) m2207 f2319 m2317 (f2315) f2222 f2218 , MMSDHMDD, 2214 2218, 2317 2319, G0, 2, G-1, 1, 5, 3
667, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2171 2173 2962 6987 6220 2498 2497 2319 2317 2314 2222 2218 , m2214 m2171 f2173 f2962 (m6987) m6220 m2498 f2497 f2319 m2317 (m2314) f2222 f2218 , FMMFSSDDHFDD, 2214 2218, 2317 2319, G0, 4, G-1, 1, 9, 3
668, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2171 2173 2962 6987 6220 2498 2497 2319 2317 2315 2222 2218 , m2214 m2171 f2173 f2962 (m6987) m6220 m2498 f2497 f2319 m2317 (f2315) f2222 f2218 , FMMFSSDDHMDD, 2214 2218, 2317 2319, G0, 4, G-1, 1, 9, 3
669, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2171 2173 2962 6988 6220 2498 2497 2319 2317 2314 2222 2218 , m2214 m2171 f2173 f2962 (f6988) m6220 m2498 f2497 f2319 m2317 (m2314) f2222 f2218 , FMMMSSDDHFDD, 2214 2218, 2317 2319, G0, 4, G-1, 1, 9, 3
670, 2214, m, 2218, f, 2317, m, 2319, f, 2214 2171 2173 2962 6988 6220 2498 2497 2319 2317 2315 2222 2218 , m2214 m2171 f2173 f2962 (f6988) m6220 m2498 f2497 f2319 m2317 (f2315) f2222 f2218 , FMMMSSDDHMDD, 2214 2218, 2317 2319, G0, 4, G-1, 1, 9, 3
671, 2214, m, 2218, f, 2391, m, 2387, f, 2214 2171 2172 2726 2264 2739 2361 2387 2391 2320 2221 2218 , m2214 m2171 m2172 (f2726) m2264 f2739 f2361 f2387 m2391 (m2320) m2221 f2218 , FFMSDDDHFSD, 2214 2218, 2387 2391, G-1, 3, G-1, 1, 8, 3
672, 2214, m, 2218, f, 2391, m, 2387, f, 2214 2171 2172 2726 2264 2739 2361 2387 2391 2321 2221 2218 , m2214 m2171 m2172 (f2726) m2264 f2739 f2361 f2387 m2391 (f2321) m2221 f2218 , FFMSDDDHMSD, 2214 2218, 2387 2391, G-1, 3, G-1, 1, 8, 3
673, 2214, m, 2218, f, 2413, m, 2409, f, 2214 2171 2172 2676 2413 2409 2232 2231 2949 2686 2320 2221 2218 , m2214 m2171 (m2172) m2676 m2413 f2409 f2232 m2231 (m2949) m2686 m2320 m2221 f2218 , FFSSWMFFSSSD, 2214 2218, 2409 2413, G0, 2, G-1, 3, 5, 7
674, 2214, m, 2218, f, 2413, m, 2409, f, 2214 2171 2172 2676 2413 2409 2232 2231 2950 2686 2320 2221 2218 , m2214 m2171 (m2172) m2676 m2413 f2409 f2232 m2231 (f2950) m2686 m2320 m2221 f2218 , FFSSWMFMSSSD, 2214 2218, 2409 2413, G0, 2, G-1, 3, 5, 7
675, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2195 2202 2475 2474 2480 2698 2696 2694 2688 2321 2221 2218 , m2214 f2193 f2195 m2202 (m2475) m2474 f2480 f2698 m2696 f2694 (m2688) f2321 m2221 f2218 , MMFFSDDHMFDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
676, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2195 2202 2475 2474 2480 2698 2696 2694 2689 2321 2221 2218 , m2214 f2193 f2195 m2202 (m2475) m2474 f2480 f2698 m2696 f2694 (f2689) f2321 m2221 f2218 , MMFFSDDHMMDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
677, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2195 2202 2476 2474 2480 2698 2696 2694 2688 2321 2221 2218 , m2214 f2193 f2195 m2202 (f2476) m2474 f2480 f2698 m2696 f2694 (m2688) f2321 m2221 f2218 , MMFMSDDHMFDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
678, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2195 2202 2476 2474 2480 2698 2696 2694 2689 2321 2221 2218 , m2214 f2193 f2195 m2202 (f2476) m2474 f2480 f2698 m2696 f2694 (f2689) f2321 m2221 f2218 , MMFMSDDHMMDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
679, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2171 2172 2726 2725 2480 2698 2696 2694 2688 2321 2221 2218 , m2214 m2171 m2172 (f2726) f2725 f2480 f2698 m2696 f2694 (m2688) f2321 m2221 f2218 , FFMDDDHMFDSD, 2214 2218, 2696 2698, G0, 3, G-1, 2, 7, 5
680, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2171 2172 2726 2725 2480 2698 2696 2694 2689 2321 2221 2218 , m2214 m2171 m2172 (f2726) f2725 f2480 f2698 m2696 f2694 (f2689) f2321 m2221 f2218 , FFMDDDHMMDSD, 2214 2218, 2696 2698, G0, 3, G-1, 2, 7, 5
681, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2194 2197 7874 5054 2483 2698 2696 2694 2688 2321 2221 2218 , m2214 f2193 m2194 f2197 (m7874) m5054 m2483 f2698 m2696 f2694 (m2688) f2321 m2221 f2218 , MFMFSSDHMFDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
682, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2194 2197 7874 5054 2483 2698 2696 2694 2689 2321 2221 2218 , m2214 f2193 m2194 f2197 (m7874) m5054 m2483 f2698 m2696 f2694 (f2689) f2321 m2221 f2218 , MFMFSSDHMMDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
683, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2194 2197 7875 5054 2483 2698 2696 2694 2688 2321 2221 2218 , m2214 f2193 m2194 f2197 (f7875) m5054 m2483 f2698 m2696 f2694 (m2688) f2321 m2221 f2218 , MFMMSSDHMFDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
684, 2214, m, 2218, f, 2696, m, 2698, f, 2214 2193 2194 2197 7875 5054 2483 2698 2696 2694 2689 2321 2221 2218 , m2214 f2193 m2194 f2197 (f7875) m5054 m2483 f2698 m2696 f2694 (f2689) f2321 m2221 f2218 , MFMMSSDHMMDSD, 2214 2218, 2696 2698, G1, 3, G-1, 2, 8, 5
685, 2235, m, 2242, f, 2219, m, 2220, f, 2235 2240 2524 2526 2607 2605 2219 2220 2436 2433 2255 2242 , m2235 m2240 f2524 f2526 (m2607) f2605 m2219 f2220 (m2436) f2433 m2255 f2242 , FMMFDSWFDSD, 2235 2242, 2219 2220, G2, 2, G-2, 1, 7, 4
686, 2235, m, 2242, f, 2219, m, 2220, f, 2235 2240 2524 2526 2607 2605 2219 2220 2437 2433 2255 2242 , m2235 m2240 f2524 f2526 (m2607) f2605 m2219 f2220 (f2437) f2433 m2255 f2242 , FMMFDSWMDSD, 2235 2242, 2219 2220, G2, 2, G-2, 1, 7, 4
687, 2235, m, 2242, f, 2219, m, 2220, f, 2235 2240 2524 2526 6117 2605 2219 2220 2436 2433 2255 2242 , m2235 m2240 f2524 f2526 (f6117) f2605 m2219 f2220 (m2436) f2433 m2255 f2242 , FMMMDSWFDSD, 2235 2242, 2219 2220, G2, 2, G-2, 1, 7, 4
688, 2235, m, 2242, f, 2219, m, 2220, f, 2235 2240 2524 2526 6117 2605 2219 2220 2437 2433 2255 2242 , m2235 m2240 f2524 f2526 (f6117) f2605 m2219 f2220 (f2437) f2433 m2255 f2242 , FMMMDSWMDSD, 2235 2242, 2219 2220, G2, 2, G-2, 1, 7, 4
689, 2373, m, 2376, f, 2219, m, 2220, f, 2373 2360 2527 2526 2607 2605 2219 2220 2461 2376 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 (f2220) f2461 f2376 , MFMFDSWDD, 2373 2376, 2219 2220, G2, 2, G-2, 0, 7, 2
690, 2373, m, 2376, f, 2219, m, 2220, f, 2373 2360 2527 2526 6117 2605 2219 2220 2461 2376 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 (f2220) f2461 f2376 , MFMMDSWDD, 2373 2376, 2219 2220, G2, 2, G-2, 0, 7, 2
691, 2373, m, 2543, f, 2219, m, 2220, f, 2373 2360 2527 2526 2607 2605 2219 2220 2461 2543 , m2373 f2360 m2527 f2526 (m2607) f2605 m2219 (f2220) f2461 f2543 , MFMFDSWDD, 2373 2543, 2219 2220, G2, 2, G-2, 0, 7, 2
692, 2373, m, 2543, f, 2219, m, 2220, f, 2373 2360 2527 2526 6117 2605 2219 2220 2461 2543 , m2373 f2360 m2527 f2526 (f6117) f2605 m2219 (f2220) f2461 f2543 , MFMMDSWDD, 2373 2543, 2219 2220, G2, 2, G-2, 0, 7, 2
693, 2430, m, 2453, f, 2219, m, 2220, f, 2430 2255 2433 2436 2220 2219 2605 2607 2526 2529 2454 2453 , m2430 m2255 f2433 (m2436) f2220 m2219 f2605 (m2607) f2526 m2529 m2454 f2453 , FMFDHMFDSSD, 2430 2453, 2219 2220, G2, 1, G-2, 2, 5, 6
694, 2430, m, 2453, f, 2219, m, 2220, f, 2430 2255 2433 2437 2220 2219 2605 2607 2526 2529 2454 2453 , m2430 m2255 f2433 (f2437) f2220 m2219 f2605 (m2607) f2526 m2529 m2454 f2453 , FMMDHMFDSSD, 2430 2453, 2219 2220, G2, 1, G-2, 2, 5, 6
695, 2430, m, 2453, f, 2219, m, 2220, f, 2430 2255 2433 2436 2220 2219 2605 6117 2526 2529 2454 2453 , m2430 m2255 f2433 (m2436) f2220 m2219 f2605 (f6117) f2526 m2529 m2454 f2453 , FMFDHMMDSSD, 2430 2453, 2219 2220, G2, 1, G-2, 2, 5, 6
696, 2430, m, 2453, f, 2219, m, 2220, f, 2430 2255 2433 2437 2220 2219 2605 6117 2526 2529 2454 2453 , m2430 m2255 f2433 (f2437) f2220 m2219 f2605 (f6117) f2526 m2529 m2454 f2453 , FMMDHMMDSSD, 2430 2453, 2219 2220, G2, 1, G-2, 2, 5, 6
697, 2442, m, 2449, f, 2219, m, 2220, f, 2442 2433 2436 2220 2219 2605 2607 2526 2527 2803 2449 , m2442 f2433 (m2436) f2220 m2219 f2605 (m2607) f2526 m2527 f2803 f2449 , MFDHMFDSDD, 2442 2449, 2219 2220, G1, 1, G-2, 2, 4, 6
698, 2442, m, 2449, f, 2219, m, 2220, f, 2442 2433 2437 2220 2219 2605 2607 2526 2527 2803 2449 , m2442 f2433 (f2437) f2220 m2219 f2605 (m2607) f2526 m2527 f2803 f2449 , MMDHMFDSDD, 2442 2449, 2219 2220, G1, 1, G-2, 2, 4, 6
699, 2442, m, 2449, f, 2219, m, 2220, f, 2442 2433 2436 2220 2219 2605 6117 2526 2527 2803 2449 , m2442 f2433 (m2436) f2220 m2219 f2605 (f6117) f2526 m2527 f2803 f2449 , MFDHMMDSDD, 2442 2449, 2219 2220, G1, 1, G-2, 2, 4, 6
700, 2442, m, 2449, f, 2219, m, 2220, f, 2442 2433 2437 2220 2219 2605 6117 2526 2527 2803 2449 , m2442 f2433 (f2437) f2220 m2219 f2605 (f6117) f2526 m2527 f2803 f2449 , MMDHMMDSDD, 2442 2449, 2219 2220, G1, 1, G-2, 2, 4, 6
701, 2752, m, 2446, f, 2219, m, 2220, f, 2752 2482 2604 2219 2220 2436 2433 2446 , m2752 f2482 (m2604) m2219 f2220 (m2436) f2433 f2446 , MFSWFDD, 2446 2752, 2219 2220, G1, 1, G-1, 1, 4, 3
702, 2752, m, 2446, f, 2219, m, 2220, f, 2752 2482 2604 2219 2220 2437 2433 2446 , m2752 f2482 (m2604) m2219 f2220 (f2437) f2433 f2446 , MFSWMDD, 2446 2752, 2219 2220, G1, 1, G-1, 1, 4, 3
703, 2752, m, 2446, f, 2219, m, 2220, f, 2752 2482 2605 2219 2220 2436 2433 2446 , m2752 f2482 (f2605) m2219 f2220 (m2436) f2433 f2446 , MMSWFDD, 2446 2752, 2219 2220, G1, 1, G-1, 1, 4, 3
704, 2752, m, 2446, f, 2219, m, 2220, f, 2752 2482 2605 2219 2220 2437 2433 2446 , m2752 f2482 (f2605) m2219 f2220 (f2437) f2433 f2446 , MMSWMDD, 2446 2752, 2219 2220, G1, 1, G-1, 1, 4, 3
705, 2492, m, 2491, f, 2219, m, 2220, f, 2492 2482 2604 2219 2220 2436 2210 2491 , m2492 f2482 (m2604) m2219 f2220 (m2436) m2210 f2491 , MFSWFSD, 2491 2492, 2219 2220, G1, 1, G-1, 1, 4, 3
706, 2492, m, 2491, f, 2219, m, 2220, f, 2492 2482 2604 2219 2220 2437 2210 2491 , m2492 f2482 (m2604) m2219 f2220 (f2437) m2210 f2491 , MFSWMSD, 2491 2492, 2219 2220, G1, 1, G-1, 1, 4, 3
707, 2492, m, 2491, f, 2219, m, 2220, f, 2492 2482 2605 2219 2220 2436 2210 2491 , m2492 f2482 (f2605) m2219 f2220 (m2436) m2210 f2491 , MMSWFSD, 2491 2492, 2219 2220, G1, 1, G-1, 1, 4, 3
708, 2492, m, 2491, f, 2219, m, 2220, f, 2492 2482 2605 2219 2220 2437 2210 2491 , m2492 f2482 (f2605) m2219 f2220 (f2437) m2210 f2491 , MMSWMSD, 2491 2492, 2219 2220, G1, 1, G-1, 1, 4, 3
709, 2413, m, 2409, f, 2240, m, 2225, f, 2413 2677 2527 2525 2524 2240 2225 2227 2229 2230 2232 2409 , m2413 f2677 m2527 (m2525) f2524 m2240 f2225 f2227 (f2229) f2230 f2232 f2409 , MFFDSWMMDDD, 2409 2413, 2225 2240, G1, 2, G-1, 2, 6, 5
710, 2413, m, 2409, f, 2240, m, 2225, f, 2413 2677 2527 2526 2524 2240 2225 2227 2229 2230 2232 2409 , m2413 f2677 m2527 (f2526) f2524 m2240 f2225 f2227 (f2229) f2230 f2232 f2409 , MFMDSWMMDDD, 2409 2413, 2225 2240, G1, 2, G-1, 2, 6, 5
711, 2233, m, 2232, f, 2951, m, 2347, f, 2233 2324 2336 2341 2340 2347 2951 2949 2231 2232 , m2233 m2324 m2336 (m2341) m2340 f2347 m2951 (m2949) m2231 f2232 , FFFSDHFSD, 2232 2233, 2347 2951, G1, 2, G-1, 1, 6, 3
712, 2233, m, 2232, f, 2951, m, 2347, f, 2233 2324 2336 2342 2340 2347 2951 2949 2231 2232 , m2233 m2324 m2336 (f2342) m2340 f2347 m2951 (m2949) m2231 f2232 , FFMSDHFSD, 2232 2233, 2347 2951, G1, 2, G-1, 1, 6, 3
713, 2233, m, 2232, f, 2951, m, 2347, f, 2233 2324 2336 2341 2340 2347 2951 2950 2231 2232 , m2233 m2324 m2336 (m2341) m2340 f2347 m2951 (f2950) m2231 f2232 , FFFSDHMSD, 2232 2233, 2347 2951, G1, 2, G-1, 1, 6, 3
714, 2233, m, 2232, f, 2951, m, 2347, f, 2233 2324 2336 2342 2340 2347 2951 2950 2231 2232 , m2233 m2324 m2336 (f2342) m2340 f2347 m2951 (f2950) m2231 f2232 , FFMSDHMSD, 2232 2233, 2347 2951, G1, 2, G-1, 1, 6, 3
715, 2391, m, 2387, f, 2233, m, 2232, f, 2391 2320 2686 2949 2231 2232 2233 2324 2354 2387 , m2391 m2320 m2686 (m2949) m2231 f2232 m2233 (m2324) m2354 f2387 , FFFSDHFSD, 2387 2391, 2232 2233, G1, 2, G-1, 1, 6, 3
716, 2391, m, 2387, f, 2233, m, 2232, f, 2391 2320 2686 2949 2231 2232 2233 2325 2354 2387 , m2391 m2320 m2686 (m2949) m2231 f2232 m2233 (f2325) m2354 f2387 , FFFSDHMSD, 2387 2391, 2232 2233, G1, 2, G-1, 1, 6, 3
717, 2391, m, 2387, f, 2233, m, 2232, f, 2391 2320 2686 2950 2231 2232 2233 2324 2354 2387 , m2391 m2320 m2686 (f2950) m2231 f2232 m2233 (m2324) m2354 f2387 , FFMSDHFSD, 2387 2391, 2232 2233, G1, 2, G-1, 1, 6, 3
718, 2391, m, 2387, f, 2233, m, 2232, f, 2391 2320 2686 2950 2231 2232 2233 2325 2354 2387 , m2391 m2320 m2686 (f2950) m2231 f2232 m2233 (f2325) m2354 f2387 , FFMSDHMSD, 2387 2391, 2232 2233, G1, 2, G-1, 1, 6, 3
719, 2234, m, 2241, f, 2323, m, 2415, f, 2234 2225 2227 2229 2230 2232 2323 2415 2417 2550 2419 2241 , m2234 f2225 f2227 (f2229) f2230 f2232 m2323 f2415 f2417 (m2550) f2419 f2241 , MMMDDSWMFDD, 2234 2241, 2323 2415, G0, 3, G0, 2, 7, 4
720, 2234, m, 2241, f, 2323, m, 2415, f, 2234 2225 2227 2229 2230 2232 2323 2415 2417 2551 2419 2241 , m2234 f2225 f2227 (f2229) f2230 f2232 m2323 f2415 f2417 (f2551) f2419 f2241 , MMMDDSWMMDD, 2234 2241, 2323 2415, G0, 3, G0, 2, 7, 4
721, 2671, m, 2675, f, 2234, m, 2241, f, 2671 2672 2553 2550 2419 2241 2234 2240 2524 2525 2527 2677 2675 , m2671 f2672 m2553 (m2550) f2419 f2241 m2234 m2240 f2524 (m2525) m2527 f2677 f2675 , MFFDDHFMFSDD, 2671 2675, 2234 2241, G1, 2, G0, 3, 6, 6
722, 2671, m, 2675, f, 2234, m, 2241, f, 2671 2672 2553 2551 2419 2241 2234 2240 2524 2525 2527 2677 2675 , m2671 f2672 m2553 (f2551) f2419 f2241 m2234 m2240 f2524 (m2525) m2527 f2677 f2675 , MFMDDHFMFSDD, 2671 2675, 2234 2241, G1, 2, G0, 3, 6, 6
723, 2671, m, 2675, f, 2234, m, 2241, f, 2671 2672 2553 2550 2419 2241 2234 2240 2524 2526 2527 2677 2675 , m2671 f2672 m2553 (m2550) f2419 f2241 m2234 m2240 f2524 (f2526) m2527 f2677 f2675 , MFFDDHFMMSDD, 2671 2675, 2234 2241, G1, 2, G0, 3, 6, 6
724, 2671, m, 2675, f, 2234, m, 2241, f, 2671 2672 2553 2551 2419 2241 2234 2240 2524 2526 2527 2677 2675 , m2671 f2672 m2553 (f2551) f2419 f2241 m2234 m2240 f2524 (f2526) m2527 f2677 f2675 , MFMDDHFMMSDD, 2671 2675, 2234 2241, G1, 2, G0, 3, 6, 6
725, 2234, m, 2241, f, 2992, m, 2810, f, 2234 2240 2524 2525 2527 2677 2810 2992 2993 6511 6663 2551 2419 2241 , m2234 m2240 f2524 (m2525) m2527 f2677 f2810 m2992 m2993 f6511 (m6663) f2551 f2419 f2241 , FMFSDDHFMFDDD, 2234 2241, 2810 2992, G0, 3, G0, 3, 7, 6
726, 2234, m, 2241, f, 2992, m, 2810, f, 2234 2240 2524 2525 2527 2677 2810 2992 2993 6511 6664 2551 2419 2241 , m2234 m2240 f2524 (m2525) m2527 f2677 f2810 m2992 m2993 f6511 (f6664) f2551 f2419 f2241 , FMFSDDHFMMDDD, 2234 2241, 2810 2992, G0, 3, G0, 3, 7, 6
727, 2234, m, 2241, f, 2992, m, 2810, f, 2234 2240 2524 2526 2527 2677 2810 2992 2993 6511 6663 2551 2419 2241 , m2234 m2240 f2524 (f2526) m2527 f2677 f2810 m2992 m2993 f6511 (m6663) f2551 f2419 f2241 , FMMSDDHFMFDDD, 2234 2241, 2810 2992, G0, 3, G0, 3, 7, 6
728, 2234, m, 2241, f, 2992, m, 2810, f, 2234 2240 2524 2526 2527 2677 2810 2992 2993 6511 6664 2551 2419 2241 , m2234 m2240 f2524 (f2526) m2527 f2677 f2810 m2992 m2993 f6511 (f6664) f2551 f2419 f2241 , FMMSDDHFMMDDD, 2234 2241, 2810 2992, G0, 3, G0, 3, 7, 6
729, 2234, m, 2563, f, 2323, m, 2415, f, 2234 2225 2227 2229 2230 2232 2323 2415 2417 2550 2418 2563 , m2234 f2225 f2227 (f2229) f2230 f2232 m2323 f2415 f2417 (m2550) f2418 f2563 , MMMDDSWMFDD, 2234 2563, 2323 2415, G0, 3, G0, 2, 7, 4
730, 2234, m, 2563, f, 2323, m, 2415, f, 2234 2225 2227 2229 2230 2232 2323 2415 2417 2551 2418 2563 , m2234 f2225 f2227 (f2229) f2230 f2232 m2323 f2415 f2417 (f2551) f2418 f2563 , MMMDDSWMMDD, 2234 2563, 2323 2415, G0, 3, G0, 2, 7, 4
731, 2671, m, 2675, f, 2234, m, 2563, f, 2671 2672 2553 2550 2418 2563 2234 2240 2524 2525 2527 2677 2675 , m2671 f2672 m2553 (m2550) f2418 f2563 m2234 m2240 f2524 (m2525) m2527 f2677 f2675 , MFFDDHFMFSDD, 2671 2675, 2234 2563, G1, 2, G0, 3, 6, 6
732, 2671, m, 2675, f, 2234, m, 2563, f, 2671 2672 2553 2551 2418 2563 2234 2240 2524 2525 2527 2677 2675 , m2671 f2672 m2553 (f2551) f2418 f2563 m2234 m2240 f2524 (m2525) m2527 f2677 f2675 , MFMDDHFMFSDD, 2671 2675, 2234 2563, G1, 2, G0, 3, 6, 6
733, 2671, m, 2675, f, 2234, m, 2563, f, 2671 2672 2553 2550 2418 2563 2234 2240 2524 2526 2527 2677 2675 , m2671 f2672 m2553 (m2550) f2418 f2563 m2234 m2240 f2524 (f2526) m2527 f2677 f2675 , MFFDDHFMMSDD, 2671 2675, 2234 2563, G1, 2, G0, 3, 6, 6
734, 2671, m, 2675, f, 2234, m, 2563, f, 2671 2672 2553 2551 2418 2563 2234 2240 2524 2526 2527 2677 2675 , m2671 f2672 m2553 (f2551) f2418 f2563 m2234 m2240 f2524 (f2526) m2527 f2677 f2675 , MFMDDHFMMSDD, 2671 2675, 2234 2563, G1, 2, G0, 3, 6, 6
735, 2234, m, 2563, f, 2992, m, 2810, f, 2234 2240 2524 2525 2527 2677 2810 2992 2993 6511 6663 2551 2418 2563 , m2234 m2240 f2524 (m2525) m2527 f2677 f2810 m2992 m2993 f6511 (m6663) f2551 f2418 f2563 , FMFSDDHFMFDDD, 2234 2563, 2810 2992, G0, 3, G0, 3, 7, 6
736, 2234, m, 2563, f, 2992, m, 2810, f, 2234 2240 2524 2525 2527 2677 2810 2992 2993 6511 6664 2551 2418 2563 , m2234 m2240 f2524 (m2525) m2527 f2677 f2810 m2992 m2993 f6511 (f6664) f2551 f2418 f2563 , FMFSDDHFMMDDD, 2234 2563, 2810 2992, G0, 3, G0, 3, 7, 6
737, 2234, m, 2563, f, 2992, m, 2810, f, 2234 2240 2524 2526 2527 2677 2810 2992 2993 6511 6663 2551 2418 2563 , m2234 m2240 f2524 (f2526) m2527 f2677 f2810 m2992 m2993 f6511 (m6663) f2551 f2418 f2563 , FMMSDDHFMFDDD, 2234 2563, 2810 2992, G0, 3, G0, 3, 7, 6
738, 2234, m, 2563, f, 2992, m, 2810, f, 2234 2240 2524 2526 2527 2677 2810 2992 2993 6511 6664 2551 2418 2563 , m2234 m2240 f2524 (f2526) m2527 f2677 f2810 m2992 m2993 f6511 (f6664) f2551 f2418 f2563 , FMMSDDHFMMDDD, 2234 2563, 2810 2992, G0, 3, G0, 3, 7, 6
739, 2235, m, 2242, f, 2373, m, 2376, f, 2235 2240 2524 2525 2527 2360 2373 2376 2461 2220 2436 2433 2255 2242 , m2235 m2240 f2524 (m2525) m2527 f2360 m2373 f2376 f2461 f2220 (m2436) f2433 m2255 f2242 , FMFSDSWMMFDSD, 2235 2242, 2373 2376, G0, 3, G0, 3, 7, 6
